BusinessEntityID,PersonType,NameStyle,FirstName,LastName,EmailPromotion
12303,IN,0,Hannah,Rodriguez,0
12304,IN,0,Hannah,Lewis,1
12305,IN,0,Colleen,Shen,0
12306,IN,0,Colleen,Xie,2
12307,IN,0,Colleen,Tang,0
12308,IN,0,Hannah,Lee,0
12309,IN,0,Colleen,Xu,2
12310,IN,0,Hannah,Walker,0
12311,IN,0,Hannah,Hall,0
12312,IN,0,Colleen,Luo,2
12313,IN,0,Madison,Smith,2
12314,IN,0,Madison,Johnson,0
12315,IN,0,Madison,Williams,2
12316,IN,0,Colleen,Yuan,0
12317,IN,0,Madison,Jones,1
12318,IN,0,Madison,Brown,1
12319,IN,0,Colleen,Kumar,2
12320,IN,0,Madison,Davis,1
12321,IN,0,Madison,Miller,0
12322,IN,0,Madison,Wilson,2
12323,IN,0,Colleen,Sharma,2
12324,IN,0,Colleen,Shan,2
12325,IN,0,Madison,Moore,1
12326,IN,0,Madison,Taylor,0
12327,IN,0,Madison,Anderson,0
12328,IN,0,Warren,Shen,2
12329,IN,0,Colleen,Jai,0
12330,IN,0,Madison,Thomas,2
12331,IN,0,Madison,Jackson,2
12332,IN,0,Madison,White,0
12333,IN,0,Colleen,Andersen,0
12334,IN,0,Colleen,Raje,0
12335,IN,0,Colleen,Chavez,2
12336,IN,0,Madison,Harris,1
12337,IN,0,Madison,Martin,0
12338,IN,0,Madison,Thompson,2
12339,IN,0,Colleen,Nara,2
12340,IN,0,Colleen,Rai,0
12341,IN,0,Colleen,Nath,0
12342,IN,0,Madison,Garcia,0
12343,IN,0,Madison,Martinez,1
12344,IN,0,Madison,Robinson,1
12345,IN,0,Colleen,Goel,0
12346,IN,0,Madison,Clark,0
12347,IN,0,Warren,Xie,0
12348,IN,0,Colleen,Beck,0
12349,IN,0,Madison,Lewis,0
12350,IN,0,Madison,Lee,1
12351,IN,0,Colleen,Raji,1
12352,IN,0,Colleen,Anand,0
12353,IN,0,Madison,Walker,1
12354,IN,0,Lacey,Zhang,1
12355,IN,0,Lacey,Wang,2
12356,IN,0,Madison,Hall,1
12357,IN,0,Samantha,Smith,1
12358,IN,0,Lacey,Chen,2
12359,IN,0,Lacey,Li,0
12360,IN,0,Lacey,Liu,0
12361,IN,0,Lacey,Yang,0
12362,IN,0,Samantha,Williams,1
12363,IN,0,Lacey,Huang,0
12364,IN,0,Samantha,Jones,0
12365,IN,0,Jaime,Hernandez,0
12366,IN,0,Lacey,Wu,0
12367,IN,0,Samantha,Brown,0
12368,IN,0,Lacey,Lin,1
12369,IN,0,Lacey,Zhou,1
12370,IN,0,Samantha,Davis,2
12371,IN,0,Samantha,Miller,1
12372,IN,0,Lacey,Ye,0
12373,IN,0,Samantha,Wilson,0
12374,IN,0,Samantha,Mohamed,0
12375,IN,0,Samantha,Taylor,2
12376,IN,0,Samantha,Anderson,0
12377,IN,0,Samantha,Thomas,1
12378,IN,0,Lacey,Zhao,0
12379,IN,0,Samantha,Jackson,0
12380,IN,0,Lacey,Xu,2
12381,IN,0,Samantha,White,0
12382,IN,0,Lacey,Sun,2
12383,IN,0,Samantha,Harris,0
12384,IN,0,Lacey,Zhu,0
12385,IN,0,Samantha,Martin,2
12386,IN,0,Lacey,Gao,2
12387,IN,0,Joe,Alvarez,1
12388,IN,0,Lacey,Ma,0
12389,IN,0,Samantha,Thompson,0
12390,IN,0,Samantha,Garcia,1
12391,IN,0,Lacey,Liang,2
12392,IN,0,Lacey,Guo,0
12393,IN,0,Samantha,Martinez,0
12394,IN,0,Lacey,He,0
12395,IN,0,Lacey,Zheng,1
12396,IN,0,Lacey,Hu,0
12397,IN,0,Samantha,Clark,1
12398,IN,0,Lacey,Cai,1
12399,IN,0,Samantha,Rodriguez,2
12400,IN,0,Lacey,Zeng,2
12401,IN,0,Samantha,Lewis,0
12402,IN,0,Samantha,Lee,0
12403,IN,0,Samantha,Walker,0
12404,IN,0,Lacey,She,1
12405,IN,0,Samantha,Hall,0
12406,IN,0,Ashley,Smith,0
12407,IN,0,Lacey,Deng,0
12408,IN,0,Ashley,Johnson,2
12409,IN,0,Ashley,Williams,1
12410,IN,0,Jaime,Jimenez,0
12411,IN,0,Lacey,Simpson,0
12412,IN,0,Ashley,Jones,0
12413,IN,0,Ashley,Brown,0
12414,IN,0,Ashley,Davis,0
12415,IN,0,Ashley,Miller,0
12416,IN,0,Lacey,Xu,0
12417,IN,0,Ashley,Wilson,0
12418,IN,0,Lacey,Luo,0
12419,IN,0,Ashley,Moore,0
12420,IN,0,Lacey,Yuan,2
12421,IN,0,Ashley,Taylor,1
12422,IN,0,Lacey,Kumar,0
12423,IN,0,Ashley,Anderson,2
12424,IN,0,Lacey,Lal,0
12425,IN,0,Ashley,Thomas,2
12426,IN,0,Lacey,Sharma,2
12427,IN,0,Ashley,Jackson,0
12428,IN,0,Ashley,White,2
12429,IN,0,Jaime,Moreno,0
12430,IN,0,Jon,Lal,1
12431,IN,0,Ashley,Harris,0
12432,IN,0,Jon,Sharma,1
12433,IN,0,Jon,Shan,0
12434,IN,0,Ashley,Martin,2
12435,IN,0,Jon,Jai,2
12436,IN,0,Ashley,Thompson,1
12437,IN,0,Jon,Pal,2
12438,IN,0,Jon,Andersen,0
12439,IN,0,Jon,Raje,0
12440,IN,0,Ashley,Garcia,0
12441,IN,0,Ashley,Martinez,2
12442,IN,0,Ashley,Robinson,0
12443,IN,0,Jon,Chavez,2
12444,IN,0,Ashley,Clark,2
12445,IN,0,Ashley,Rodriguez,1
12446,IN,0,Jon,Chander,0
12447,IN,0,Ashley,Lewis,0
12448,IN,0,Jon,Nara,0
12449,IN,0,Ashley,Lee,0
12450,IN,0,Ashley,Walker,1
12451,IN,0,Jose,Muñoz,0
12452,IN,0,Jon,Rai,0
12453,IN,0,Jon,Nath,0
12454,IN,0,Ashley,Hall,2
12455,IN,0,Sarah,Smith,0
12456,IN,0,Jon,Goel,1
12457,IN,0,Jon,Becker,0
12458,IN,0,Sarah,Johnson,2
12459,IN,0,Sarah,Williams,0
12460,IN,0,Sarah,Jones,0
12461,IN,0,Sarah,Brown,0
12462,IN,0,Sarah,Davis,2
12463,IN,0,Sarah,Miller,0
12464,IN,0,Alejandro,Zhang,1
12465,IN,0,Sarah,Wilson,2
12466,IN,0,Sarah,Moore,2
12467,IN,0,Alejandro,Wang,0
12468,IN,0,Alejandro,Chen,0
12469,IN,0,Sarah,Taylor,1
12470,IN,0,Alejandro,Li,0
12471,IN,0,Jon,Alonso,0
12472,IN,0,Alejandro,Liu,0
12473,IN,0,Sarah,Anderson,2
12474,IN,0,Sarah,Thomas,0
12475,IN,0,Sarah,Jackson,1
12476,IN,0,Sarah,White,0
12477,IN,0,Alejandro,Yang,0
12478,IN,0,Alejandro,Huang,1
12479,IN,0,Alejandro,Wu,0
12480,IN,0,Sarah,Harris,1
12481,IN,0,Alejandro,Lin,0
12482,IN,0,Sarah,Thompson,0
12483,IN,0,Sarah,Garcia,0
12484,IN,0,Sarah,Martinez,0
12485,IN,0,Alejandro,Zhou,2
12486,IN,0,Sarah,Robinson,0
12487,IN,0,Alejandro,Ye,0
12488,IN,0,Alejandro,Zhao,1
12489,IN,0,Sarah,Clark,2
12490,IN,0,Sarah,Rodriguez,2
12491,IN,0,Sarah,Lewis,1
12492,IN,0,Alejandro,Lu,0
12493,IN,0,Alejandro,Xu,1
12494,IN,0,Sarah,Lee,0
12495,IN,0,Madison,Washington,0
12496,IN,0,Juan,Romero,0
12497,IN,0,Alejandro,Sun,0
12498,IN,0,Alejandro,Zhu,0
12499,IN,0,Madison,Butler,2
12500,IN,0,Madison,Simmons,0
12501,IN,0,Alejandro,Gao,1
12502,IN,0,Madison,Foster,0
12503,IN,0,Madison,Gonzales,1
12504,IN,0,Alejandro,Ma,0
12505,IN,0,Madison,Bryant,1
12506,IN,0,Alejandro,Liang,2
12507,IN,0,Alejandro,Guo,1
12508,IN,0,Madison,Alexander,1
12509,IN,0,Madison,Russell,0
12510,IN,0,Madison,Griffin,1
12511,IN,0,Alejandro,Zheng,0
12512,IN,0,Madison,Hayes,0
12513,IN,0,Alejandro,Hu,1
12514,IN,0,James,Ptaszynski,2
12515,IN,0,Samantha,Bennett,0
12516,IN,0,Alejandro,Cai,0
12517,IN,0,Samantha,Wood,0
12518,IN,0,Alejandro,Zeng,1
12519,IN,0,Samantha,Barnes,1
12520,IN,0,Alejandro,She,1
12521,IN,0,Alejandro,Deng,0
12522,IN,0,Samantha,Ross,2
12523,IN,0,Samantha,Henderson,0
12524,IN,0,Samantha,Coleman,0
12525,IN,0,Alejandro,Shen,1
12526,IN,0,Samantha,Jenkins,0
12527,IN,0,Alejandro,Xie,0
12528,IN,0,Alejandro,Tang,0
12529,IN,0,Samantha,Perry,0
12530,IN,0,Alejandro,Xu,1
12531,IN,0,Samantha,Powell,0
12532,IN,0,Alejandro,Luo,1
12533,IN,0,Samantha,Long,0
12534,IN,0,Alejandro,Yuan,0
12535,IN,0,Samantha,Patterson,2
12536,IN,0,Samantha,Hughes,0
12537,IN,0,Alejandro,Kumar,1
12538,IN,0,Jaime,Gutierrez,0
12539,IN,0,Alejandro,Lal,0
12540,IN,0,Alejandro,Sharma,2
12541,IN,0,Alejandro,Shan,0
12542,IN,0,Samantha,Simmons,0
12543,IN,0,Sam,Foster,0
12544,IN,0,Samantha,Gonzales,2
12545,IN,0,Samantha,Bryant,2
12546,IN,0,Wilson,Pais,0
12547,IN,0,Samantha,Alexander,2
12548,IN,0,Alejandro,Andersen,1
12549,IN,0,Samantha,Russell,0
12550,IN,0,Samantha,Griffin,0
12551,IN,0,Samantha,Diaz,2
12552,IN,0,Stuart,Railson,1
12553,IN,0,Alejandro,Chavez,0
12554,IN,0,Alejandro,Chander,2
12555,IN,0,Samantha,Hayes,2
12556,IN,0,Ashley,Price,0
12557,IN,0,Alejandro,Nara,0
12558,IN,0,Juan,Torres,0
12559,IN,0,Alejandro,Rai,0
12560,IN,0,Alejandro,Nath,0
12561,IN,0,Ashley,Bennett,1
12562,IN,0,Ashley,Wood,0
12563,IN,0,Ashley,Barnes,0
12564,IN,0,Alejandro,Goel,0
12565,IN,0,Alejandro,Beck,0
12566,IN,0,Ashley,Ross,0
12567,IN,0,Alejandro,Raji,0
12568,IN,0,Alejandro,Anand,1
12569,IN,0,Ashley,Henderson,1
12570,IN,0,Clayton,Zhang,1
12571,IN,0,Clayton,Wagner,0
12572,IN,0,Ashley,Coleman,2
12573,IN,0,Ashley,Jenkins,0
12574,IN,0,Ashley,Perry,0
12575,IN,0,Clayton,Chen,2
12576,IN,0,Clayton,Li,1
12577,IN,0,Josue,Dominguez,0
12578,IN,0,Clayton,Liu,1
12579,IN,0,Ashley,Powell,0
12580,IN,0,Clayton,Yang,1
12581,IN,0,Ashley,Long,0
12582,IN,0,Ashley,Patterson,0
12583,IN,0,Nuan,Wu,0
12584,IN,0,Ashley,Hughes,1
12585,IN,0,Ashley,Flores,1
12586,IN,0,Clayton,Lin,0
12587,IN,0,Ashley,Washington,0
12588,IN,0,Clayton,Zhou,0
12589,IN,0,Clayton,Ye,2
12590,IN,0,Ashley,Butler,1
12591,IN,0,Ashley,Simmons,0
12592,IN,0,Clayton,Zhao,0
12593,IN,0,Ashley,Foster,0
12594,IN,0,Ashley,Gonzales,1
12595,IN,0,Clayton,Lu,0
12596,IN,0,Ashley,Bryant,2
12597,IN,0,Ashley,Alexander,1
12598,IN,0,Clayton,Xu,2
12599,IN,0,Ashley,Russell,2
12600,IN,0,Damien,Lal,0
12601,IN,0,Jarred,Gill,2
12602,IN,0,Clayton,Sun,1
12603,IN,0,Ashley,Griffin,0
12604,IN,0,Ashley,Diaz,0
12605,IN,0,Clayton,Zhu,0
12606,IN,0,Ashley,Hayes,0
12607,IN,0,Clayton,Gao,0
12608,IN,0,Sarah,Price,0
12609,IN,0,Nuan,Ma,1
12610,IN,0,Clayton,Liang,0
12611,IN,0,Clayton,Guo,0
12612,IN,0,Sarah,Bennett,1
12613,IN,0,Clayton,He,0
12614,IN,0,Nuan,Zheng,2
12615,IN,0,Sarah,Wood,0
12616,IN,0,Sarah,Barnes,0
12617,IN,0,Sarah,Ross,0
12618,IN,0,Sarah,Henderson,0
12619,IN,0,Clayton,Cai,2
12620,IN,0,Sarah,Coleman,2
12621,IN,0,Juan,Vazquez,0
12622,IN,0,Clayton,Zeng,1
12623,IN,0,Sarah,Perry,2
12624,IN,0,Clayton,She,0
12625,IN,0,Sarah,Powell,0
12626,IN,0,Clayton,Deng,0
12627,IN,0,Sarah,Long,0
12628,IN,0,Clayton,Stone,0
12629,IN,0,Sarah,Patterson,0
12630,IN,0,Clayton,Xie,1
12631,IN,0,Sarah,Hughes,1
12632,IN,0,Clayton,Tang,0
12633,IN,0,Clayton,Xu,0
12634,IN,0,Sarah,Flores,1
12635,IN,0,Sarah,Washington,2
12636,IN,0,Sarah,Butler,1
12637,IN,0,Sarah,Simmons,2
12638,IN,0,Nuan,Yuan,0
12639,IN,0,Clayton,Kumar,0
12640,IN,0,Sarah,Gonzales,0
12641,IN,0,Sarah,Bryant,1
12642,IN,0,Josue,Blanco,0
12643,IN,0,Clayton,Sharma,0
12644,IN,0,Sarah,Alexander,1
12645,IN,0,Clayton,Shan,0
12646,IN,0,Clayton,Jai,2
12647,IN,0,Sarah,Russell,0
12648,IN,0,Clayton,Pal,2
12649,IN,0,Sarah,Griffin,2
12650,IN,0,Sarah,Diaz,2
12651,IN,0,Clayton,Andersen,0
12652,IN,0,Elizabeth,Price,0
12653,IN,0,Clayton,Raje,2
12654,IN,0,Clayton,Chavez,0
12655,IN,0,Elizabeth,Bradley,1
12656,IN,0,Elizabeth,Wood,1
12657,IN,0,Elizabeth,Barnes,0
12658,IN,0,Elizabeth,Ross,1
12659,IN,0,Clayton,Nara,0
12660,IN,0,Elizabeth,Henderson,0
12661,IN,0,Juan,Serrano,0
12662,IN,0,Clayton,Rai,0
12663,IN,0,Clayton,Nath,0
12664,IN,0,Elizabeth,Coleman,0
12665,IN,0,Elizabeth,Jenkins,1
12666,IN,0,Clayton,Goel,0
12667,IN,0,Elizabeth,Perry,1
12668,IN,0,Elizabeth,Powell,0
12669,IN,0,Clayton,Beck,1
12670,IN,0,Elizabeth,Long,2
12671,IN,0,Clayton,Raji,0
12672,IN,0,Clayton,Anand,0
12673,IN,0,Omar,Zhang,0
12674,IN,0,Elizabeth,Patterson,1
12675,IN,0,Omar,Wang,2
12676,IN,0,Elizabeth,Hughes,0
12677,IN,0,Omar,Chen,0
12678,IN,0,Omar,Li,2
12679,IN,0,Elizabeth,West,2
12680,IN,0,Juan,Ramos,0
12681,IN,0,Omar,Liu,0
12682,IN,0,Omar,Yang,0
12683,IN,0,Elizabeth,Butler,0
12684,IN,0,Elizabeth,Simmons,2
12685,IN,0,Omar,Huang,2
12686,IN,0,Omar,Lin,2
12687,IN,0,Elizabeth,Gonzales,0
12688,IN,0,Omar,Zhou,1
12689,IN,0,Elizabeth,Bryant,2
12690,IN,0,Elizabeth,Alexander,2
12691,IN,0,Omar,Ye,1
12692,IN,0,Elizabeth,Russell,1
12693,IN,0,Omar,Zhao,1
12694,IN,0,Elizabeth,Griffin,1
12695,IN,0,Elizabeth,Diaz,0
12696,IN,0,Oscar,Lu,0
12697,IN,0,Elizabeth,Hayes,0
12698,IN,0,Kayla,Price,1
12699,IN,0,Omar,Xu,0
12700,IN,0,Kayla,Bennett,0
12701,IN,0,Jose,Carlson,0
12702,IN,0,Omar,Sun,1
12703,IN,0,Kayla,Wood,1
12704,IN,0,Omar,Zhu,0
12705,IN,0,Kayla,Barnes,0
12706,IN,0,Omar,Gao,1
12707,IN,0,Omar,Ma,0
12708,IN,0,Kayla,Ross,1
12709,IN,0,Kayla,Henderson,2
12710,IN,0,Kayla,Coleman,0
12711,IN,0,Omar,Liang,0
12712,IN,0,Kayla,Jenkins,0
12713,IN,0,Kayla,Powell,0
12714,IN,0,Omar,He,1
12715,IN,0,Kayla,Long,1
12716,IN,0,Kayla,Patterson,2
12717,IN,0,Omar,Zheng,1
12718,IN,0,Omar,Hu,0
12719,IN,0,Omar,Cai,1
12720,IN,0,Kayla,Hughes,0
12721,IN,0,Juan,Suarez,0
12722,IN,0,Omar,Zeng,1
12723,IN,0,Kayla,Flores,1
12724,IN,0,Omar,She,1
12725,IN,0,Omar,Deng,0
12726,IN,0,Kayla,Washington,1
12727,IN,0,Kayla,Butler,1
12728,IN,0,Kayla,Simmons,0
12729,IN,0,Kayla,Foster,0
12730,IN,0,Omar,Tang,0
12731,IN,0,Kayla,Gonzales,2
12732,IN,0,Kayla,Bryant,0
12733,IN,0,Kayla,Alexander,1
12734,IN,0,Omar,Xu,0
12735,IN,0,Kayla,Russell,0
12736,IN,0,Omar,Yuan,2
12737,IN,0,Kayla,Griffin,0
12738,IN,0,Omar,Kumar,2
12739,IN,0,Kayla,Diaz,1
12740,IN,0,Kayla,Hayes,1
12741,IN,0,Alexis,Price,0
12742,IN,0,Juan,Sanz,0
12743,IN,0,Omar,Lal,0
12744,IN,0,Alexis,Bennett,0
12745,IN,0,Alexis,Wood,0
12746,IN,0,Alexis,Barnes,0
12747,IN,0,Omar,Sharma,1
12748,IN,0,Alexis,Ross,2
12749,IN,0,Alexis,Henderson,0
12750,IN,0,Omar,Shan,2
12751,IN,0,Alexis,Coleman,0
12752,IN,0,Omar,Jai,1
12753,IN,0,Omar,Pal,0
12754,IN,0,Alexis,Jenkins,0
12755,IN,0,Omar,Andersen,2
12756,IN,0,Alexis,Perry,1
12757,IN,0,Alexis,Powell,2
12758,IN,0,Omar,Raje,0
12759,IN,0,Alexis,Long,1
12760,IN,0,Omar,Chande,0
12761,IN,0,Omar,Chander,0
12762,IN,0,Alexis,Patterson,1
12763,IN,0,Alexis,Hughes,0
12764,IN,0,Alexis,Flores,0
12765,IN,0,Omar,Nara,1
12766,IN,0,Alexis,Washington,0
12767,IN,0,Juan,Rubio,2
12768,IN,0,Omar,Rai,0
12769,IN,0,Alexis,Butler,0
12770,IN,0,Alexis,Simmons,0
12771,IN,0,Omar,Nath,0
12772,IN,0,Alexis,Foster,0
12773,IN,0,Omar,Goel,0
12774,IN,0,Alexis,Gonzales,0
12775,IN,0,Omar,Black,0
12776,IN,0,Omar,Raji,2
12777,IN,0,Alexis,Bryant,1
12778,IN,0,Alexis,Alexander,1
12779,IN,0,Omar,Anand,1
12780,IN,0,Alexis,Russell,2
12781,IN,0,Rafael,Zhang,1
12782,IN,0,Alexis,Griffin,0
12783,IN,0,Alexis,Diaz,0
12784,IN,0,Rafael,Wang,0
12785,IN,0,Rafael,Chen,2
12786,IN,0,Alexis,Hayes,1
12787,IN,0,Julian,Price,1
12788,IN,0,Rafael,Li,0
12789,IN,0,Janice,Bennett,1
12790,IN,0,Rafael,Liu,2
12791,IN,0,Rafael,Yang,0
12792,IN,0,Gregory,Winston,0
12793,IN,0,Rafael,Huang,0
12794,IN,0,Rafael,Wu,2
12795,IN,0,Abigail,Barnes,1
12796,IN,0,Abigail,Ross,2
12797,IN,0,Abigail,Henderson,2
12798,IN,0,Abigail,Coleman,0
12799,IN,0,Francisco,Javier Castrejón,2
12800,IN,0,Rafael,Lin,0
12801,IN,0,Abigail,Perry,0
12802,IN,0,Oscar,Foster,0
12803,IN,0,Rafael,Zhou,0
12804,IN,0,Oscar,Gonzales,0
12805,IN,0,Oscar,Bryant,2
12806,IN,0,Rafael,Ye,1
12807,IN,0,Oscar,Alexander,0
12808,IN,0,Oscar,Russell,0
12809,IN,0,Oscar,Griffin,1
12810,IN,0,Rafael,Zhao,0
12811,IN,0,Rafael,Lu,0
12812,IN,0,Rafael,Xu,1
12813,IN,0,Oscar,Hayes,1
12814,IN,0,Trevor,Price,0
12815,IN,0,Rafael,Sun,0
12816,IN,0,Trevor,Wood,1
12817,IN,0,Rafael,Zhu,0
12818,IN,0,Trevor,Barnes,1
12819,IN,0,Rafael,Gao,1
12820,IN,0,Trevor,Ross,2
12821,IN,0,Rafael,Ma,0
12822,IN,0,Trevor,Henderson,0
12823,IN,0,Trevor,Coleman,1
12824,IN,0,Trevor,Jenkins,1
12825,IN,0,Rafael,Liang,0
12826,IN,0,Trevor,Perry,1
12827,IN,0,Rafael,He,0
12828,IN,0,Trevor,Powell,0
12829,IN,0,Trevor,Long,1
12830,IN,0,Trevor,Patterson,0
12831,IN,0,Rafael,Hu,0
12832,IN,0,Rafael,Cai,0
12833,IN,0,Robyn,Gomez,0
12834,IN,0,Rafael,Zeng,2
12835,IN,0,Trevor,Hughes,0
12836,IN,0,Trevor,Flores,0
12837,IN,0,Rafael,She,1
12838,IN,0,Trevor,Washington,1
12839,IN,0,Rafael,Deng,0
12840,IN,0,Trevor,Butler,1
12841,IN,0,Trevor,Simmons,0
12842,IN,0,Rafael,Shen,0
12843,IN,0,Trevor,Foster,1
12844,IN,0,Trevor,Gonzales,0
12845,IN,0,Rafael,Xie,0
12846,IN,0,Trevor,Bryant,1
12847,IN,0,Trevor,Alexander,0
12848,IN,0,Rafael,Tang,1
12849,IN,0,Trevor,Russell,0
12850,IN,0,Rafael,Xu,0
12851,IN,0,Rafael,Luo,1
12852,IN,0,Trevor,Diaz,2
12853,IN,0,Trevor,Harrison,2
12854,IN,0,Rafael,Yuan,1
12855,IN,0,Tristan,Price,2
12856,IN,0,Tristan,Bennett,1
12857,IN,0,Tristan,Wood,1
12858,IN,0,Rafael,Kumar,0
12859,IN,0,Robyn,Ruiz,0
12860,IN,0,Rafael,Lal,0
12861,IN,0,Rafael,Sharma,0
12862,IN,0,Tristan,Barnes,1
12863,IN,0,Tristan,Ross,2
12864,IN,0,Rafael,Shan,0
12865,IN,0,Tristan,Henderson,0
12866,IN,0,Rafael,Jai,2
12867,IN,0,Tristan,Coleman,0
12868,IN,0,Tristan,Jenkins,0
12869,IN,0,Tristan,Perry,0
12870,IN,0,Tristan,Powell,0
12871,IN,0,Rafael,Pal,2
12872,IN,0,Tristan,Long,1
12873,IN,0,Tristan,Patterson,0
12874,IN,0,Tristan,Hughes,1
12875,IN,0,Tristan,Flores,0
12876,IN,0,Rafael,Andersen,1
12877,IN,0,Rafael,Raje,2
12878,IN,0,Tristan,Washington,0
12879,IN,0,Rafael,Chande,0
12880,IN,0,Tristan,Butler,0
12881,IN,0,Rafael,Nara,1
12882,IN,0,Tristan,Foster,2
12883,IN,0,Robyn,Diaz,0
12884,IN,0,Rafael,Rai,0
12885,IN,0,Tristan,Gonzales,0
12886,IN,0,Tristan,Bryant,0
12887,IN,0,Tristan,Alexander,0
12888,IN,0,Tristan,Russell,0
12889,IN,0,Rafael,Nath,1
12890,IN,0,Rafael,Goel,0
12891,IN,0,Tristan,Diaz,0
12892,IN,0,Rafael,Black,0
12893,IN,0,Tristan,Hayes,0
12894,IN,0,Aidan,Bennett,0
12895,IN,0,Rafael,Raji,0
12896,IN,0,Aidan,Wood,1
12897,IN,0,Rafael,Anand,0
12898,IN,0,Jaclyn,Zhang,0
12899,IN,0,Jaclyn,Wang,0
12900,IN,0,Jaclyn,Chen,2
12901,IN,0,Aidan,Barnes,0
12902,IN,0,Aidan,Ross,0
12903,IN,0,Jaclyn,Li,0
12904,IN,0,Jaclyn,Liu,0
12905,IN,0,Aidan,Henderson,0
12906,IN,0,Aidan,Coleman,1
12907,IN,0,Aidan,Jenkins,0
12908,IN,0,Jaclyn,Yang,0
12909,IN,0,Aidan,Perry,0
12910,IN,0,Aidan,Powell,2
12911,IN,0,Jaclyn,Huang,0
12912,IN,0,Aidan,Long,1
12913,IN,0,Aidan,Patterson,2
12914,IN,0,Aidan,Hughes,0
12915,IN,0,Jaclyn,Wu,0
12916,IN,0,Aidan,Flores,1
12917,IN,0,Aidan,Washington,0
12918,IN,0,Aidan,Butler,1
12919,IN,0,Jaclyn,Lin,2
12920,IN,0,Jaclyn,Zhou,1
12921,IN,0,Jaclyn,Ye,2
12922,IN,0,Aidan,Simmons,0
12923,IN,0,Aidan,Foster,0
12924,IN,0,Aidan,Gonzales,0
12925,IN,0,Jaclyn,Zhao,1
12926,IN,0,Aidan,Bryant,0
12927,IN,0,Aidan,Alexander,0
12928,IN,0,Jaclyn,Lu,2
12929,IN,0,Jaclyn,Xu,1
12930,IN,0,Aidan,Russell,0
12931,IN,0,Robyn,Alvarez,2
12932,IN,0,Jaclyn,Sun,1
12933,IN,0,Aidan,Griffin,0
12934,IN,0,Aidan,Diaz,1
12935,IN,0,Jaclyn,Zhu,0
12936,IN,0,Aidan,Hayes,0
12937,IN,0,Jaclyn,Gao,0
12938,IN,0,Deb,Price,1
12939,IN,0,Jaclyn,Ma,0
12940,IN,0,Dakota,Bradley,1
12941,IN,0,Dakota,Wood,1
12942,IN,0,Jaclyn,Liang,2
12943,IN,0,Dakota,Barnes,1
12944,IN,0,Dakota,Ross,0
12945,IN,0,Jaclyn,Guo,0
12946,IN,0,Dakota,Henderson,1
12947,IN,0,Jaclyn,He,0
12948,IN,0,Dakota,Jenkins,0
12949,IN,0,Jaclyn,Zheng,2
12950,IN,0,Dakota,Perry,1
12951,IN,0,Dakota,Powell,2
12952,IN,0,Jaclyn,Cai,0
12953,IN,0,Dakota,Long,0
12954,IN,0,Dakota,Patterson,1
12955,IN,0,Robyn,Jimenez,0
12956,IN,0,Jaclyn,Zeng,0
12957,IN,0,Deb,Hughes,0
12958,IN,0,Dakota,Flores,0
12959,IN,0,Jaclyn,She,0
12960,IN,0,Jaclyn,Shen,0
12961,IN,0,Carol,Washington,2
12962,IN,0,Dakota,Butler,0
12963,IN,0,Jaclyn,Xie,1
12964,IN,0,Dakota,Simmons,1
12965,IN,0,Jaclyn,Tang,0
12966,IN,0,Deb,Foster,0
12967,IN,0,Jaclyn,Xu,1
12968,IN,0,Dakota,Gonzales,2
12969,IN,0,Dakota,Bryant,0
12970,IN,0,Jaclyn,Luo,2
12971,IN,0,Jaclyn,Yuan,2
12972,IN,0,Dakota,Alexander,0
12973,IN,0,Jaclyn,Kumar,0
12974,IN,0,Dakota,Russell,1
12975,IN,0,Jaclyn,Lal,0
12976,IN,0,Dakota,Griffin,1
12977,IN,0,Jaclyn,Sharma,1
12978,IN,0,Dakota,Diaz,1
12979,IN,0,Jaclyn,Shan,0
12980,IN,0,Emily,Price,1
12981,IN,0,Jaclyn,Jai,0
12982,IN,0,Jaclyn,Pal,1
12983,IN,0,Jaclyn,Andersen,2
12984,IN,0,Emily,Bennett,1
12985,IN,0,Emily,Wood,0
12986,IN,0,Emily,Barnes,0
12987,IN,0,Jaclyn,Chande,0
12988,IN,0,Emily,Ross,0
12989,IN,0,Jaclyn,Chander,1
12990,IN,0,Jaclyn,Nara,2
12991,IN,0,Emily,Coleman,1
12992,IN,0,Robyn,Munoz,0
12993,IN,0,Jaclyn,Rai,2
12994,IN,0,Emily,Jenkins,2
12995,IN,0,Emily,Perry,0
12996,IN,0,Emily,Powell,1
12997,IN,0,Jaclyn,Becker,2
12998,IN,0,Emily,Long,1
12999,IN,0,Jaclyn,Raji,2
13000,IN,0,Emily,Patterson,2
13001,IN,0,Emily,Hughes,0
13002,IN,0,Jaclyn,Ferrier,0
13003,IN,0,Emily,Flores,1
13004,IN,0,Emily,Washington,0
13005,IN,0,Emily,Butler,0
13006,IN,0,Emily,Simmons,1
13007,IN,0,Tamara,Wang,0
13008,IN,0,Emily,Foster,0
13009,IN,0,Emily,Gonzales,2
13010,IN,0,Emily,Bryant,1
13011,IN,0,Emily,Alexander,0
13012,IN,0,Tamara,Chen,1
13013,IN,0,Emily,Russell,0
13014,IN,0,Tamara,Li,0
13015,IN,0,Emily,Griffin,2
13016,IN,0,Emily,Diaz,2
13017,IN,0,Emily,Hayes,1
13018,IN,0,Robyn,Alonso,1
13019,IN,0,Hannah,Price,0
